DateTime, Temperature (Celcius), Relative Humidity (%)
2017-04-27 00:00:02 +0800, 24.787216, 83.293037
2017-04-27 00:00:32 +0800, 24.795795, 83.190567
2017-04-27 00:01:02 +0800, 24.785072, 83.219467
2017-04-27 00:01:33 +0800, 24.780781, 83.385147
2017-04-27 00:02:03 +0800, 24.770056, 83.432358
2017-04-27 00:02:33 +0800, 24.761475, 83.385300
2017-04-27 00:03:04 +0800, 24.729301, 83.330124
2017-04-27 00:03:34 +0800, 24.712143, 83.336708
2017-04-27 00:04:04 +0800, 24.727158, 83.581573
2017-04-27 00:04:35 +0800, 24.750751, 83.426422
2017-04-27 00:05:05 +0800, 24.742170, 83.325951
2017-04-27 00:05:35 +0800, 24.729301, 83.339279
2017-04-27 00:06:06 +0800, 24.722866, 83.382561
2017-04-27 00:06:36 +0800, 24.731447, 83.275513
2017-04-27 00:07:06 +0800, 24.733593, 83.272781
2017-04-27 00:07:37 +0800, 24.748606, 83.223160
2017-04-27 00:08:07 +0800, 24.748606, 83.223160
2017-04-27 00:08:37 +0800, 24.750751, 83.221947
2017-04-27 00:09:08 +0800, 24.761477, 83.214401
2017-04-27 00:09:38 +0800, 24.770056, 83.124130
2017-04-27 00:10:08 +0800, 24.752895, 83.194809
2017-04-27 00:10:39 +0800, 24.757187, 83.079483
2017-04-27 00:11:09 +0800, 24.770056, 83.035629
2017-04-27 00:11:39 +0800, 24.782927, 82.962799
2017-04-27 00:12:10 +0800, 24.765766, 83.131119
2017-04-27 00:12:40 +0800, 24.744318, 83.083656
2017-04-27 00:13:10 +0800, 24.733593, 83.094261
2017-04-27 00:13:41 +0800, 24.727156, 82.997162
2017-04-27 00:14:11 +0800, 24.712143, 83.042213
2017-04-27 00:14:41 +0800, 24.709997, 83.087662
2017-04-27 00:15:12 +0800, 24.714285, 83.041008
2017-04-27 00:15:42 +0800, 24.709997, 82.912186
2017-04-27 00:16:12 +0800, 24.705708, 83.024460
2017-04-27 00:16:43 +0800, 24.694981, 83.025894
