DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2018-01-07 00:00:28 +0800, BMP280, 20.345686, 1016.817078
2018-01-07 00:00:58 +0800, BMP280, 20.340702, 1016.776245
2018-01-07 00:01:28 +0800, BMP280, 20.350668, 1016.771973
2018-01-07 00:01:58 +0800, BMP280, 20.367613, 1016.785034
2018-01-07 00:02:28 +0800, BMP280, 20.368608, 1016.732910
2018-01-07 00:02:58 +0800, BMP280, 20.371599, 1016.770447
2018-01-07 00:03:28 +0800, BMP280, 20.392529, 1016.790466
2018-01-07 00:03:58 +0800, BMP280, 20.407480, 1016.767944
2018-01-07 00:04:28 +0800, BMP280, 20.425419, 1016.793701
2018-01-07 00:04:58 +0800, BMP280, 20.444357, 1016.783386
2018-01-07 00:05:28 +0800, BMP280, 20.454323, 1016.800659
2018-01-07 00:05:58 +0800, BMP280, 20.457314, 1016.832703
2018-01-07 00:06:28 +0800, BMP280, 20.472263, 1016.831665
2018-01-07 00:06:58 +0800, BMP280, 20.478243, 1016.815063
2018-01-07 00:07:28 +0800, BMP280, 20.491199, 1016.826721
2018-01-07 00:07:58 +0800, BMP280, 20.491199, 1016.816040
2018-01-07 00:08:28 +0800, BMP280, 20.499174, 1016.781311
2018-01-07 00:08:58 +0800, BMP280, 20.499174, 1016.786621
2018-01-07 00:09:28 +0800, BMP280, 20.501167, 1016.784790
2018-01-07 00:09:58 +0800, BMP280, 20.495186, 1016.822815
2018-01-07 00:10:29 +0800, BMP280, 20.516117, 1016.772949
2018-01-07 00:10:59 +0800, BMP280, 20.521101, 1016.830017
2018-01-07 00:11:29 +0800, BMP280, 20.520103, 1016.790588
2018-01-07 00:11:59 +0800, BMP280, 20.511133, 1016.791199
2018-01-07 00:12:29 +0800, BMP280, 20.517113, 1016.812317
2018-01-07 00:12:59 +0800, BMP280, 20.525087, 1016.799194
2018-01-07 00:13:29 +0800, BMP280, 20.534058, 1016.809387
2018-01-07 00:13:59 +0800, BMP280, 20.530071, 1016.818542
2018-01-07 00:14:29 +0800, BMP280, 20.532064, 1016.778992
2018-01-07 00:14:59 +0800, BMP280, 20.529074, 1016.773804
2018-01-07 00:15:29 +0800, BMP280, 20.525087, 1016.783020
2018-01-07 00:15:59 +0800, BMP280, 20.522097, 1016.794006
2018-01-07 00:16:29 +0800, BMP280, 20.525087, 1016.799194
2018-01-07 00:16:59 +0800, BMP280, 20.519108, 1016.804993
2018-01-07 00:17:29 +0800, BMP280, 20.516117, 1016.815918
2018-01-07 00:17:59 +0800, BMP280, 20.519108, 1016.799622
2018-01-07 00:18:29 +0800, BMP280, 20.517113, 1016.839233
2018-01-07 00:18:59 +0800, BMP280, 20.513126, 1016.837646
2018-01-07 00:19:29 +0800, BMP280, 20.518110, 1016.819397
2018-01-07 00:19:59 +0800, BMP280, 20.514124, 1016.850220
2018-01-07 00:20:29 +0800, BMP280, 20.511133, 1016.845032
2018-01-07 00:20:59 +0800, BMP280, 20.509140, 1016.825439
2018-01-07 00:21:29 +0800, BMP280, 20.509140, 1016.814697
2018-01-07 00:21:59 +0800, BMP280, 20.504156, 1016.773804
2018-01-07 00:22:29 +0800, BMP280, 20.503160, 1016.761292
2018-01-07 00:22:59 +0800, BMP280, 20.503160, 1016.761292
2018-01-07 00:23:29 +0800, BMP280, 20.501167, 1016.720276
2018-01-07 00:23:59 +0800, BMP280, 20.497181, 1016.697205
2018-01-07 00:24:29 +0800, BMP280, 20.501167, 1016.671875
2018-01-07 00:24:59 +0800, BMP280, 20.500170, 1016.659363
2018-01-07 00:25:29 +0800, BMP280, 20.506149, 1016.642761
2018-01-07 00:25:59 +0800, BMP280, 20.498177, 1016.639709
2018-01-07 00:26:29 +0800, BMP280, 20.497181, 1016.643372
2018-01-07 00:26:59 +0800, BMP280, 20.494190, 1016.632812
2018-01-07 00:27:29 +0800, BMP280, 20.496183, 1016.647095
2018-01-07 00:27:59 +0800, BMP280, 20.494190, 1016.638245
2018-01-07 00:28:29 +0800, BMP280, 20.490204, 1016.647522
2018-01-07 00:29:00 +0800, BMP280, 20.482229, 1016.649780
2018-01-07 00:29:30 +0800, BMP280, 20.490204, 1016.685181
2018-01-07 00:30:00 +0800, BMP280, 20.494190, 1016.702759
2018-01-07 00:30:30 +0800, BMP280, 20.496183, 1016.711609
2018-01-07 00:31:00 +0800, BMP280, 20.496183, 1016.743835
2018-01-07 00:31:30 +0800, BMP280, 20.501167, 1016.731018
2018-01-07 00:32:00 +0800, BMP280, 20.507147, 1016.725159
2018-01-07 00:32:30 +0800, BMP280, 20.517113, 1016.715576
2018-01-07 00:33:00 +0800, BMP280, 20.524090, 1016.716797
2018-01-07 00:33:30 +0800, BMP280, 20.527081, 1016.689758
2018-01-07 00:34:00 +0800, BMP280, 20.524090, 1016.684570
2018-01-07 00:34:30 +0800, BMP280, 20.532064, 1016.649902
2018-01-07 00:35:00 +0800, BMP280, 20.531067, 1016.648132
2018-01-07 00:35:30 +0800, BMP280, 20.535053, 1016.612000
2018-01-07 00:36:00 +0800, BMP280, 20.535053, 1016.585083
2018-01-07 00:36:30 +0800, BMP280, 20.538044, 1016.579468
2018-01-07 00:37:00 +0800, BMP280, 20.541035, 1016.557678
